"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"nets","IBM",3,298,0.530639318332568,1.45159078442128
"nets","IBM",3,305,0.532122263611777,1.3757538377193
"nets","IBM",3,312,0.537459782442163,1.35203731650432
"nets","IBM",3,319,0.534517169029221,1.57824296499657
"nets","IBM",3,326,0.528142300594628,1.67983239455969
"nets","IBM",3,333,0.529059040590406,1.48047573216004
"nets","IBM",3,340,0.528525296017223,1.43058516124596
"nets","IBM",3,347,0.526699153629136,1.7578259373925
"nets","IBM",3,354,0.525950668036999,1.6858541293258
"nets","IBM",3,361,0.532295359950671,1.4090721080932
"nets","IBM",3,365,0.531868923298524,1.05593056894889
"irs","IBM",3,4,0.561266636071592,2.01204573295223
"irs","IBM",3,11,0.56589899402543,2.11054421768707
"irs","IBM",3,18,0.565612708790928,2.00644723447574
"irs","IBM",3,25,0.564824274621986,2.05278493020734
"irs","IBM",3,32,0.568991060025543,2.3008879549922
"irs","IBM",3,39,0.56905795251468,2.30682976554536
"irs","IBM",3,46,0.571537872991584,2.50441576086957
"irs","IBM",3,53,0.570100618009091,1.90658707007666
"irs","IBM",3,60,0.569470022508697,1.87698761756546
"irs","IBM",3,67,0.569171779141104,2.4685513323414
"irs","IBM",3,74,0.573538430089943,1.97430696416498
